3.8e-06 0.10152 883
883
3.8e-06 1.25929e-10
4.21696e-06 1.21511e-10
4.62381e-06 1.18529e-10
5.01187e-06 1.16728e-10
5.4325e-06 1.15688e-10
5.88844e-06 1.15463e-10
6.38263e-06 1.16e-10
6.91831e-06 1.17283e-10
7.5e-06 1.19333e-10
8.22243e-06 1.22628e-10
9.01571e-06 1.269e-10
1e-05 1.32915e-10
1.13501e-05 1.41756e-10
1.33352e-05 1.55049e-10
1.414e-05 1.60483e-10
1.414e-05 2.21471e-07
1.44e-05 2.10676e-07
1.48e-05 1.97213e-07
1.53109e-05 1.83059e-07
1.59e-05 1.6996e-07
1.64059e-05 1.60846e-07
1.69824e-05 1.52292e-07
1.77e-05 1.43704e-07
1.85e-05 1.36157e-07
1.92753e-05 1.30337e-07
1.928e-05 1.30308e-07
1.928e-05 3.65137e-07
1.95e-05 3.53999e-07
1.99e-05 3.36894e-07
2.01837e-05 3.26532e-07
2.02e-05 3.25964e-07
2.06538e-05 3.12176e-07
2.11e-05 3.00744e-07
2.11349e-05 2.99976e-07
2.16272e-05 2.89849e-07
2.21309e-05 2.81055e-07
2.23872e-05 2.77214e-07
2.27e-05 2.72846e-07
2.34423e-05 2.64228e-07
2.37137e-05 2.61609e-07
2.42661e-05 2.56721e-07
2.45471e-05 2.54649e-07
2.5193e-05 2.50041e-07
2.54097e-05 2.48755e-07
2.61e-05 2.45061e-07
2.69153e-05 2.41569e-07
2.73e-05 2.39976e-07
2.75423e-05 2.39165e-07
2.85102e-05 2.36332e-07
2.88403e-05 2.356e-07
3.01995e-05 2.32697e-07
3.05492e-05 2.32249e-07
3.23e-05 2.30099e-07
3.23594e-05 2.30053e-07
3.264e-05 2.29837e-07
3.264e-05 2.45728e-07
3.33e-05 2.45365e-07
3.34965e-05 2.45231e-07
3.42768e-05 2.44858e-07
3.50752e-05 2.44424e-07
3.55e-05 2.4432e-07
3.63078e-05 2.44073e-07
3.71535e-05 2.43823e-07
3.80189e-05 2.43521e-07
4e-05 2.43161e-07
4.22e-05 2.42934e-07
4.2658e-05 2.4289e-07
4.4e-05 2.42966e-07
4.46684e-05 2.43028e-07
4.62381e-05 2.43173e-07
4.73151e-05 2.43323e-07
4.84172e-05 2.4365e-07
4.89779e-05 2.43842e-07
5.01187e-05 2.44098e-07
5.188e-05 2.44574e-07
5.37032e-05 2.45444e-07
5.4325e-05 2.4577e-07
5.55904e-05 2.46428e-07
5.62341e-05 2.46795e-07
5.7544e-05 2.47741e-07
5.95662e-05 2.49292e-07
6.0256e-05 2.49854e-07
6.16595e-05 2.5121e-07
6.352e-05 2.53096e-07
6.352e-05 8.516e-07
6.356e-05 8.74778e-07
6.37e-05 9.48188e-07
6.385e-05 1.04013e-06
6.4e-05 1.1487e-06
6.415e-05 1.27615e-06
6.43e-05 1.42706e-06
6.45e-05 1.67059e-06
6.47e-05 1.97569e-06
6.493e-05 2.42299e-06
6.5e-05 2.58565e-06
6.515e-05 2.97577e-06
6.54e-05 3.80224e-06
6.56e-05 4.6629e-06
6.57e-05 5.17634e-06
6.577e-05 5.52492e-06
6.6e-05 7.08374e-06
6.60693e-05 7.61964e-06
6.65e-05 9.61832e-06
6.657e-05 9.98952e-06
6.71e-05 1.15821e-05
6.715e-05 1.16781e-05
6.78e-05 1.24328e-05
6.868e-05 1.29079e-05
6.873e-05 1.28802e-05
6.873e-05 1.33873e-05
6.876e-05 1.33889e-05
6.89e-05 1.3377e-05
6.905e-05 1.33776e-05
6.91831e-05 1.33923e-05
6.925e-05 1.3404e-05
6.9412e-05 1.34517e-05
6.955e-05 1.35142e-05
6.9755e-05 1.3654e-05
6.998e-05 1.38873e-05
7e-05 1.39133e-05
7.015e-05 1.41347e-05
7.022e-05 1.42591e-05
7.0403e-05 1.45704e-05
7.05e-05 1.47524e-05
7.08e-05 1.54245e-05
7.09e-05 1.58092e-05
7.1e-05 1.60913e-05
7.11e-05 1.62973e-05
7.22e-05 1.72492e-05
7.232e-05 1.72808e-05
7.24436e-05 1.73068e-05
7.357e-05 1.7746e-05
7.4131e-05 1.78133e-05
7.5e-05 1.79601e-05
7.51e-05 1.79804e-05
7.52e-05 1.79745e-05
7.56e-05 1.7863e-05
7.62e-05 1.76472e-05
7.67362e-05 1.75027e-05
7.69e-05 1.74601e-05
7.7e-05 1.74397e-05
7.76247e-05 1.70453e-05
7.78e-05 1.67878e-05
7.85236e-05 1.62626e-05
7.92e-05 1.58179e-05
