12 12 0.011225
0.011067 10.1253 -1.58703 0.132397 -0.00232741 2.33295e-05 -9.24058e-08
0.0014023 11.115 -1.73806 0.144959 -0.00257039 2.58398e-05 -1.0252e-07
0.0012554 11.3029 -1.75611 0.145624 -0.00256513 2.57427e-05 -1.01916e-07
0.0012228 11.4665 -1.77971 0.146972 -0.00257382 2.59127e-05 -1.02776e-07
0.00017925 11.6619 -1.80755 0.149093 -0.00261556 2.63496e-05 -1.0457e-07
0.00012938 11.6744 -1.80945 0.149213 -0.00261651 2.63649e-05 -1.04648e-07
0.00012498 11.6897 -1.81197 0.149377 -0.00261725 2.63845e-05 -1.04763e-07
3.882e-05 11.6898 -1.81198 0.149378 -0.00261725 2.63853e-05 -1.04767e-07
3.819e-05 11.6899 -1.81199 0.149377 -0.00261719 2.63856e-05 -1.04768e-07
1.478e-05 11.703 -1.81399 0.149546 -0.00262047 2.64195e-05 -1.04904e-07
6.5e-06 11.7032 -1.81402 0.149548 -0.00262049 2.64199e-05 -1.04907e-07
6.29e-06 11.7036 -1.81408 0.149552 -0.00262053 2.64206e-05 -1.04911e-07
