20 20 0.0912011
0.038943 0.25937 0.543073 0.178071 0.0672393 -0.00814741 0.00031479
0.0062418 0.287813 0.60226 0.198768 0.0739034 -0.00905294 0.000351213
0.0059025 0.290226 0.607389 0.19949 0.0755295 -0.00921459 0.000356961
0.0054838 0.292646 0.612662 0.200009 0.0771865 -0.0093448 0.000361287
0.0013504 0.298425 0.624685 0.204203 0.0785371 -0.00952864 0.000368596
0.0012048 0.29896 0.625837 0.204337 0.078914 -0.00956947 0.00037009
0.0011227 0.299503 0.627008 0.204481 0.0792683 -0.00959688 0.000370988
0.00086496 0.299507 0.62702 0.204475 0.0792775 -0.0095975 0.00037102
0.00084728 0.299514 0.627034 0.204472 0.0792852 -0.0095978 0.000371042
0.00027913 0.300848 0.629799 0.205476 0.0795759 -0.00963661 0.00037254
0.00022473 0.300966 0.630046 0.205526 0.079645 -0.00964291 0.000372746
0.00020707 0.301086 0.630309 0.205547 0.0797317 -0.00965094 0.000373053
0.00011683 0.301087 0.630311 0.205546 0.0797339 -0.00965111 0.000373061
0.00011376 0.301089 0.630315 0.205545 0.0797355 -0.00965118 0.000373066
4.365e-05 0.301336 0.630827 0.205725 0.0797923 -0.00965893 0.000373374
2.833e-05 0.301354 0.630868 0.205729 0.0798066 -0.00966066 0.00037345
2.559e-05 0.301373 0.630908 0.205734 0.0798186 -0.00966158 0.000373479
5.58e-06 0.301373 0.630908 0.205734 0.0798186 -0.00966158 0.000373479
5.34e-06 0.301373 0.630908 0.205734 0.0798186 -0.00966158 0.000373479
5.14e-06 0.301399 0.630963 0.205754 0.079824 -0.00966228 0.000373505
