29 29 0.436516
0.13221 2.3277 6.33417 0.806846 2.12739 -1.2663 0.245546
0.025294 2.61987 7.12815 0.91691 2.37417 -1.40756 0.270823
0.024503 2.73821 7.44854 0.988111 2.37847 -1.37429 0.261585
0.019462 2.78774 7.58177 1.03435 2.3235 -1.3065 0.245727
0.0065233 2.85463 7.76339 1.06079 2.37713 -1.33647 0.250955
0.0061488 2.88424 7.84396 1.07541 2.38529 -1.3337 0.249879
0.0049686 2.89757 7.87983 1.08763 2.37093 -1.3158 0.245654
0.0043669 2.89813 7.88135 1.08831 2.36954 -1.31428 0.245326
0.0041343 2.89864 7.88272 1.08899 2.36827 -1.31294 0.24503
0.0017288 2.9171 7.93283 1.09649 2.38259 -1.32084 0.246389
0.001554 2.92523 7.95493 1.10063 2.38479 -1.32012 0.246105
0.0012366 2.92891 7.96481 1.10416 2.38052 -1.31495 0.244881
0.00095612 2.92909 7.96529 1.10436 2.38011 -1.3145 0.244783
0.00089882 2.92925 7.96573 1.10452 2.37982 -1.31415 0.244706
0.00052802 2.92925 7.96573 1.10452 2.37982 -1.31415 0.244706
0.00051227 2.92925 7.96573 1.10452 2.37981 -1.31414 0.244705
0.00040087 2.93425 7.97932 1.1064 2.38403 -1.31652 0.245126
0.00032926 2.93635 7.98502 1.10747 2.38457 -1.3163 0.24504
0.00024862 2.93728 7.98759 1.10791 2.38436 -1.31561 0.244872
0.00014239 2.93732 7.9877 1.10796 2.38427 -1.31551 0.244851
0.00013035 2.93736 7.98779 1.108 2.3842 -1.31543 0.244833
1.453e-05 2.93736 7.98779 1.108 2.3842 -1.31543 0.244833
1.284e-05 2.93736 7.98779 1.108 2.3842 -1.31543 0.244833
6.279e-05 2.9384 7.99062 1.10834 2.38517 -1.31599 0.244937
4.101e-05 2.93877 7.99163 1.10853 2.38527 -1.31595 0.244922
2.751e-05 2.93892 7.99204 1.10861 2.38522 -1.31584 0.244894
4.6e-06 2.93892 7.99204 1.10861 2.38522 -1.31584 0.244894
3.85e-06 2.93892 7.99204 1.10861 2.38522 -1.31584 0.244894
6.28e-06 2.93902 7.99232 1.10865 2.38531 -1.31589 0.244903
