14 14 0.02432
0.024321 0.10407 0.172679 0.118436 0.00728523 -0.000354674 4.3863e-06
0.00358 0.115012 0.190309 0.131867 0.00763273 -0.000376283 4.65067e-06
0.0033326 0.115548 0.191202 0.132324 0.00783927 -0.000382668 4.7245e-06
0.0031706 0.116196 0.192387 0.132715 0.00812514 -0.000389581 4.79276e-06
0.00065494 0.118238 0.195735 0.135146 0.00820219 -0.000394448 4.85654e-06
0.00055525 0.118345 0.195907 0.135248 0.00823902 -0.000395517 4.86731e-06
0.0005268 0.118474 0.196144 0.135327 0.00829551 -0.000397017 4.88263e-06
0.00034824 0.118475 0.196145 0.135327 0.0082963 -0.00039701 4.88269e-06
0.00034251 0.118476 0.196147 0.135327 0.008297 -0.000396979 4.88243e-06
9.101e-05 0.118857 0.196763 0.135793 0.00830761 -0.000397656 4.89062e-06
5.968e-05 0.118875 0.196792 0.135809 0.00831418 -0.000397869 4.89302e-06
5.509e-05 0.118896 0.196831 0.135822 0.00832335 -0.000398108 4.89536e-06
8.14e-06 0.118897 0.196831 0.135822 0.00832342 -0.000398107 4.89536e-06
7.67e-06 0.118897 0.196832 0.135822 0.00832349 -0.000398104 4.89533e-06
