15 15 0.02345
0.023191 21.4904 -5.15289 0.647056 -0.0214002 0.000393364 -2.90419e-06
0.0033912 23.7375 -5.51601 0.681736 -0.021667 0.000379863 -2.66864e-06
0.0031515 24.1913 -5.58699 0.686258 -0.0216257 0.000377692 -2.64178e-06
0.0030045 24.7283 -5.67706 0.692157 -0.0215473 0.00037484 -2.6085e-06
0.00061595 25.1915 -5.75043 0.69875 -0.0215882 0.000371567 -2.55106e-06
0.00052015 25.2919 -5.76595 0.699712 -0.0215811 0.00037103 -2.54393e-06
0.00049466 25.3938 -5.78377 0.700928 -0.0215678 0.000370339 -2.5348e-06
0.00032303 25.3958 -5.78403 0.700934 -0.0215669 0.000370336 -2.53472e-06
0.00031796 25.398 -5.78432 0.70094 -0.0215658 0.000370336 -2.53464e-06
8.852e-05 25.4833 -5.79773 0.702144 -0.0215733 0.000369754 -2.5245e-06
5.884e-05 25.501 -5.80041 0.702305 -0.0215721 0.000369661 -2.52327e-06
5.478e-05 25.5127 -5.80262 0.702474 -0.0215699 0.000369571 -2.52218e-06
1.024e-05 25.5128 -5.80264 0.702475 -0.0215699 0.000369571 -2.52217e-06
9.81e-06 25.513 -5.80266 0.702475 -0.0215698 0.000369571 -2.52216e-06
6.56e-06 25.516 -5.80313 0.702517 -0.0215701 0.000369551 -2.52182e-06
