24 24 0.74131
0.098764 1.4252 3.63042 0.908052 0.1422 0.417711 -0.231833
0.018042 1.59751 4.07017 1.01117 0.172709 0.461708 -0.259145
0.017396 1.64446 4.1904 1.04019 0.173483 0.473947 -0.260878
0.014619 1.67039 4.25629 1.06042 0.166518 0.480503 -0.25778
0.0044477 1.70919 4.35509 1.08496 0.172018 0.489479 -0.262992
0.0041476 1.72084 4.38476 1.09289 0.171666 0.492313 -0.263245
0.0035179 1.72758 4.4016 1.10098 0.162197 0.501853 -0.265148
0.0030216 1.72778 4.40209 1.10123 0.162003 0.501866 -0.265024
0.0028893 1.72798 4.40261 1.10142 0.161875 0.501907 -0.264947
0.0010727 1.73818 4.4286 1.10783 0.1634 0.504187 -0.266279
0.00093851 1.74122 4.43631 1.10997 0.163215 0.504943 -0.266329
0.00077939 1.74296 4.44067 1.11202 0.160886 0.507322 -0.266812
0.0005595 1.74302 4.44081 1.11213 0.160711 0.507456 -0.266822
0.00052982 1.74308 4.44095 1.11221 0.160606 0.507537 -0.266825
0.00024116 1.74308 4.44096 1.11221 0.160605 0.507538 -0.266825
0.00023387 1.74308 4.44096 1.11221 0.160605 0.507538 -0.266825
0.00021169 1.74548 4.44707 1.11369 0.160967 0.508143 -0.267184
0.00016229 1.74613 4.44874 1.11416 0.160927 0.508307 -0.267195
0.00012837 1.7465 4.44969 1.11445 0.160839 0.508398 -0.267157
5.649e-05 1.74651 4.44971 1.11446 0.160817 0.508413 -0.267157
5.184e-05 1.74652 4.44973 1.11448 0.160797 0.508429 -0.267158
2.572e-05 1.74692 4.45075 1.11473 0.160855 0.508518 -0.26721
1.369e-05 1.74701 4.45096 1.11479 0.16085 0.508539 -0.267211
9.64e-06 1.74705 4.45107 1.11482 0.160842 0.508549 -0.267208
