17 17 0.0785236
0.033164 0.18992 0.381988 0.138849 0.0461081 -0.00503998 0.000173538
0.0051619 0.21045 0.423045 0.154673 0.0505836 -0.00557417 0.000192091
0.0048575 0.211891 0.425991 0.155172 0.0515286 -0.0056592 0.000194847
0.0045545 0.213443 0.429245 0.15561 0.0525255 -0.00572946 0.00019706
0.0010554 0.217504 0.437267 0.15896 0.0532851 -0.00581748 0.000199955
0.0009272 0.217814 0.437907 0.159052 0.053499 -0.00583901 0.000200708
0.00086981 0.218149 0.438602 0.159166 0.0537009 -0.00585222 0.000201092
0.00064146 0.218151 0.438608 0.159164 0.0537053 -0.00585249 0.000201107
0.00062931 0.218155 0.438615 0.159163 0.0537084 -0.00585245 0.000201107
0.00019104 0.219032 0.440353 0.159878 0.0538784 -0.00587256 0.000201787
0.00014553 0.219095 0.440478 0.159908 0.053914 -0.00587546 0.000201874
0.00013421 0.219163 0.440618 0.159933 0.0539538 -0.00587798 0.000201944
6.004e-05 0.219163 0.440619 0.159933 0.0539545 -0.005878 0.000201945
5.826e-05 0.219164 0.440621 0.159933 0.053955 -0.005878 0.000201945
2.101e-05 0.219289 0.440867 0.160036 0.0539777 -0.00588055 0.000202025
1.077e-05 0.219294 0.440878 0.160038 0.0539816 -0.00588094 0.000202039
9.63e-06 0.2193 0.44089 0.16004 0.0539848 -0.00588114 0.000202045
