22 22 0.269153
0.050303 0.42106 0.938872 0.254014 0.146106 -0.0289858 0.00227941
0.0083498 0.468394 1.04435 0.282492 0.163482 -0.0330051 0.00260647
0.007947 0.473871 1.0575 0.281117 0.170145 -0.0343888 0.00271811
0.0072427 0.478693 1.06903 0.280289 0.175316 -0.0352166 0.0027767
0.0018646 0.488676 1.09128 0.286283 0.179003 -0.0360775 0.00284656
0.0016869 0.489947 1.09432 0.285986 0.180542 -0.0364101 0.00287444
0.0015418 0.491084 1.09705 0.285754 0.181813 -0.0366299 0.00289105
0.0012316 0.491098 1.09709 0.285731 0.181843 -0.0366316 0.00289091
0.0011998 0.491115 1.09713 0.285721 0.181866 -0.0366317 0.00289073
0.00038139 0.493498 1.10244 0.28716 0.182742 -0.0368379 0.00290764
0.0003113 0.493791 1.10314 0.287094 0.18309 -0.0369109 0.00291346
0.00027886 0.494052 1.10376 0.287049 0.183372 -0.0369584 0.00291692
0.00016216 0.494055 1.10377 0.287043 0.18338 -0.0369592 0.00291696
0.0001563 0.494059 1.10378 0.287039 0.183387 -0.0369601 0.00291704
1.703e-05 0.494059 1.10378 0.287039 0.183387 -0.0369601 0.00291704
1.62e-05 0.494059 1.10378 0.287039 0.183387 -0.0369601 0.00291704
5.466e-05 0.494477 1.10471 0.287291 0.183541 -0.0369966 0.00292004
3.483e-05 0.49452 1.10482 0.287282 0.183592 -0.0370072 0.00292088
3.018e-05 0.494557 1.1049 0.287275 0.183633 -0.037014 0.00292138
5.19e-06 0.494557 1.1049 0.287275 0.183633 -0.037014 0.00292138
4.85e-06 0.494557 1.1049 0.287275 0.183633 -0.037014 0.00292138
5.71e-06 0.494596 1.10499 0.287302 0.183643 -0.0370162 0.00292154
