0.00029101 0.0944061 34 0
0.00029101 2.36321e-05
0.000294 2.32853e-05
0.000297 2.31148e-05
0.0003 2.3104e-05
0.000304 2.32741e-05
0.00031 2.37674e-05
0.000328 2.56749e-05
0.000335 2.63181e-05
0.000343 2.69338e-05
0.000355 2.76564e-05
0.00046 3.22659e-05
0.00049545 3.34933e-05
0.00058 3.57612e-05
0.000660693 3.75709e-05
0.000758578 3.92098e-05
0.000901571 4.10818e-05
0.00105925 4.25357e-05
0.00124452 4.37701e-05
0.00151356 4.4892e-05
0.0018197 4.55925e-05
0.00218776 4.59719e-05
0.00266073 4.60416e-05
0.00327341 4.57699e-05
0.00402717 4.51727e-05
0.00501187 4.42066e-05
0.00623735 4.29293e-05
0.00785236 4.13037e-05
0.01 3.93426e-05
0.0128825 3.7101e-05
0.0169824 3.45291e-05
0.0231739 3.15863e-05
0.0323594 2.84774e-05
0.054325 2.39871e-05
0.0944061 1.98989e-05
1.756e-05 0.1 66 1
1.756e-05 4.74377e-09
1.805e-05 5.53322e-09
1.85e-05 6.2994e-09
1.895e-05 7.10674e-09
1.94984e-05 8.13962e-09
2e-05 9.13254e-09
2.07e-05 1.05888e-08
2.13796e-05 1.20821e-08
2.21309e-05 1.38189e-08
2.3e-05 1.59347e-08
2.4e-05 1.85074e-08
2.51189e-05 2.15551e-08
2.63027e-05 2.49667e-08
2.77e-05 2.92287e-08
2.91743e-05 3.39899e-08
3.0903e-05 3.99054e-08
3.27341e-05 4.65383e-08
3.50752e-05 5.5533e-08
3.75837e-05 6.57683e-08
4.02717e-05 7.7348e-08
4.31519e-05 9.03719e-08
4.65e-05 1.06211e-07
5.01187e-05 1.24006e-07
5.4325e-05 1.45343e-07
5.88844e-05 1.68979e-07
6.38264e-05 1.94902e-07
6.91831e-05 2.23e-07
7.5e-05 2.53219e-07
8.12831e-05 2.85279e-07
8.81049e-05 3.19187e-07
9.66051e-05 3.60115e-07
0.000105925 4.03317e-07
0.00011749 4.54858e-07
0.000131826 5.15908e-07
0.000147911 5.81117e-07
0.000165959 6.50192e-07
0.000186209 7.22277e-07
0.00020893 7.96467e-07
0.00024 8.88303e-07
0.000291743 1.0256e-06
0.000350752 1.16643e-06
0.0004 1.26957e-06
0.000451856 1.3634e-06
0.0005188 1.46697e-06
0.000609537 1.58518e-06
0.000732825 1.71626e-06
0.000901571 1.86324e-06
0.00102329 1.9445e-06
0.00120226 2.03746e-06
0.00139637 2.11267e-06
0.00164059 2.17952e-06
0.00192753 2.2318e-06
0.00226464 2.26913e-06
0.00269154 2.29218e-06
0.00323594 2.29913e-06
0.0039355 2.28837e-06
0.00484172 2.26131e-06
0.006 2.21594e-06
0.0074448 2.15424e-06
0.00933254 2.07384e-06
0.011885 1.9749e-06
0.0153109 1.86133e-06
0.0201837 1.73099e-06
0.0275423 1.58208e-06
0.039355 1.41456e-06
0.1 1.03846e-06
8.99e-06 0.0568853 63 2
8.99e-06 3.1922e-09
9.01571e-06 3.21409e-09
9.22571e-06 3.43376e-09
9.7e-06 3.93472e-09
1.02e-05 4.47787e-09
1.08393e-05 5.19908e-09
1.16145e-05 6.10595e-09
1.24452e-05 7.12183e-09
1.33352e-05 8.25e-09
1.44544e-05 9.72516e-09
1.57e-05 1.14348e-08
1.69824e-05 1.32485e-08
1.86209e-05 1.56281e-08
2.01837e-05 1.79364e-08
2.18776e-05 2.044e-08
2.37137e-05 2.31353e-08
2.54097e-05 2.55686e-08
2.73e-05 2.81839e-08
2.95e-05 3.10713e-08
3.16228e-05 3.36719e-08
3.4e-05 3.63495e-08
3.652e-05 3.89053e-08
3.9355e-05 4.14491e-08
4.21697e-05 4.36423e-08
4.57088e-05 4.59829e-08
4.9545e-05 4.80783e-08
5.37032e-05 4.99153e-08
5.88844e-05 5.17356e-08
6.60693e-05 5.36228e-08
7.4131e-05 5.51552e-08
8.41395e-05 5.6514e-08
9.54993e-05 5.75507e-08
0.000108393 5.82309e-08
0.000122 5.84885e-08
0.000138038 5.83209e-08
0.000156675 5.77234e-08
0.000194984 5.61172e-08
0.000281838 5.33577e-08
0.000316228 5.2263e-08
0.000358922 5.07047e-08
0.000402717 4.89952e-08
0.000457088 4.6787e-08
0.0005188 4.4371e-08
0.00074131 3.75678e-08
0.000831764 3.54327e-08
0.000912011 3.3605e-08
0.00102329 3.11726e-08
0.00116145 2.85133e-08
0.00133352 2.56725e-08
0.00151356 2.3148e-08
0.00175792 2.03281e-08
0.00234423 1.56321e-08
0.00291743 1.2699e-08
0.00367282 1.0122e-08
0.00484172 7.6483e-09
0.00609537 6.01038e-09
0.00749894 4.80598e-09
0.00944061 3.71017e-09
0.0123027 2.73307e-09
0.0171791 1.84325e-09
0.0342768 8.09624e-10
0.0451856 5.86083e-10
0.0568853 4.50875e-10
8.98e-06 0.0549541 60 3
8.98e-06 6.37326e-09
9.12011e-06 6.66798e-09
9.7e-06 7.87903e-09
1.02329e-05 9.03872e-09
1.08393e-05 1.04045e-08
1.15e-05 1.19467e-08
1.23027e-05 1.3892e-08
1.31826e-05 1.611e-08
1.42889e-05 1.90095e-08
1.54882e-05 2.22748e-08
1.69e-05 2.62529e-08
1.85e-05 3.08887e-08
2.01837e-05 3.58437e-08
2.18776e-05 4.08557e-08
2.37137e-05 4.62294e-08
2.5704e-05 5.1907e-08
2.75423e-05 5.69562e-08
2.95121e-05 6.21063e-08
3.16228e-05 6.72636e-08
3.4e-05 7.25985e-08
3.652e-05 7.77093e-08
3.9e-05 8.2178e-08
4.21697e-05 8.71472e-08
4.51856e-05 9.11883e-08
4.9e-05 9.5442e-08
5.30884e-05 9.91716e-08
5.82103e-05 1.0285e-07
6.45654e-05 1.06351e-07
7.32824e-05 1.09827e-07
8.51138e-05 1.13019e-07
9.88553e-05 1.15301e-07
0.000113501 1.16482e-07
0.000128825 1.16642e-07
0.000146218 1.1588e-07
0.00016788 1.1419e-07
0.000281838 1.06321e-07
0.00031989 1.03864e-07
0.000363078 1.00701e-07
0.00040738 9.7226e-08
0.000462381 9.27644e-08
0.000524808 8.78858e-08
0.000758578 7.39095e-08
0.000841395 7.00313e-08
0.000922571 6.63396e-08
0.00104713 6.09897e-08
0.0011885 5.56968e-08
0.00136458 5.00648e-08
0.00154882 4.50933e-08
0.0018197 3.91242e-08
0.00234423 3.09878e-08
0.00288403 2.5413e-08
0.00363078 2.02239e-08
0.00484172 1.5076e-08
0.00609537 1.18283e-08
0.00724436 9.80235e-09
0.00901571 7.657e-09
0.0116145 5.70537e-09
0.0156675 3.99569e-09
0.0421697 1.20196e-09
0.0549541 8.77416e-10
