20 20 0.061441
0.061441 10.2303 -7.17509 3.31683 -0.330494 0.0187101 -0.000414994
0.010454 11.6005 -8.12924 3.74163 -0.378696 0.0216369 -0.000484366
0.0099926 11.8566 -8.2885 3.79742 -0.379858 0.0214777 -0.000472842
0.0089338 12.0526 -8.41837 3.84321 -0.380217 0.0213727 -0.000464906
0.0023681 12.3642 -8.63157 3.93589 -0.390689 0.0220037 -0.000479743
0.0021607 12.4182 -8.67996 3.95892 -0.393512 0.0222146 -0.0004854
0.0019352 12.4678 -8.71814 3.97463 -0.394792 0.0223107 -0.00048789
0.0015781 12.4693 -8.71912 3.9749 -0.394778 0.0223101 -0.000487797
0.0015285 12.4706 -8.72031 3.97541 -0.394842 0.0223192 -0.000488088
0.000471 12.5458 -8.77109 3.99734 -0.397268 0.0224619 -0.000491358
0.00038604 12.5598 -8.78137 4.00163 -0.39766 0.0224869 -0.000491954
0.00033492 12.5703 -8.79005 4.00548 -0.398031 0.0225165 -0.000492772
0.00019373 12.5706 -8.79026 4.00554 -0.398027 0.0225163 -0.000492745
0.00018444 12.5709 -8.79049 4.0056 -0.398025 0.0225163 -0.000492727
1.109e-05 12.5709 -8.79049 4.0056 -0.398025 0.0225163 -0.000492727
9.67e-06 12.5709 -8.79049 4.0056 -0.398025 0.0225164 -0.000492727
5.99e-05 12.5831 -8.79903 4.00936 -0.398463 0.0225435 -0.000493383
3.644e-05 12.5849 -8.8005 4.01002 -0.398538 0.022549 -0.000493536
3.001e-05 12.5862 -8.80151 4.01044 -0.398572 0.0225516 -0.000493602
5.61e-06 12.5871 -8.80211 4.0107 -0.398599 0.0225531 -0.000493635
