15 15 0.0274
0.026688 33.403 -5.50574 0.496322 -0.00259861 -0.000242589 4.10486e-06
0.0039941 37.5279 -6.11128 0.544289 -0.00275571 -0.000273295 4.62122e-06
0.0037309 38.3436 -6.23749 0.551964 -0.00268556 -0.000278362 4.69225e-06
0.0035354 39.2984 -6.39586 0.561987 -0.00257577 -0.000284444 4.77588e-06
0.00075537 40.0271 -6.50449 0.570897 -0.00261345 -0.000289851 4.8686e-06
0.00064779 40.1504 -6.52513 0.572313 -0.00260336 -0.000290752 4.88158e-06
0.00061263 40.2869 -6.55006 0.574119 -0.00258496 -0.000291866 4.89708e-06
0.00042006 40.2901 -6.55033 0.574118 -0.00258405 -0.000291796 4.89575e-06
0.00041286 40.2937 -6.55084 0.574133 -0.00258219 -0.000291796 4.89591e-06
0.00011336 40.4127 -6.57041 0.575903 -0.00259047 -0.000293047 4.91931e-06
7.822e-05 40.4368 -6.57433 0.576162 -0.00258874 -0.00029321 4.92162e-06
7.219e-05 40.4701 -6.57993 0.576523 -0.00258515 -0.000293463 4.92526e-06
1.771e-05 40.4705 -6.57996 0.576523 -0.00258504 -0.000293454 4.92509e-06
1.697e-05 40.4713 -6.58003 0.576523 -0.0025849 -0.000293444 4.92492e-06
8.22e-06 40.4807 -6.58158 0.576663 -0.00258555 -0.000293543 4.92677e-06
