27 27 0.13563
0.13563 30.1262 -18.2314 8.76392 -0.310723 -0.0916676 0.00802366
0.026047 34.4483 -19.895 9.28866 -0.267363 -0.0924048 0.00709973
0.025242 36.7257 -21.617 10.0216 -0.27157 -0.108929 0.00876029
0.019929 37.813 -22.4906 10.3831 -0.270071 -0.115402 0.0093887
0.0067325 38.7352 -23.1597 10.7218 -0.291541 -0.120072 0.00995912
0.0063509 39.2103 -23.5314 10.8952 -0.291708 -0.124901 0.0104663
0.0051038 39.4867 -23.7672 10.9969 -0.290678 -0.127506 0.0107389
0.0044922 39.5018 -23.7803 11.002 -0.290478 -0.127574 0.0107461
0.0042481 39.5162 -23.7919 11.0062 -0.290283 -0.127615 0.0107508
0.0017887 39.7755 -23.9775 11.0977 -0.294864 -0.129232 0.0109389
0.0016099 39.9128 -24.0341 11.1114 -0.291416 -0.128874 0.0107854
0.0012729 39.9909 -24.1003 11.1396 -0.291022 -0.129625 0.010863
0.00098674 39.9961 -24.1046 11.1412 -0.290968 -0.129641 0.0108645
0.0009262 40.0007 -24.1085 11.1426 -0.290905 -0.129661 0.0108667
0.00054773 40.0007 -24.1085 11.1426 -0.290904 -0.129661 0.0108667
0.00053098 40.0008 -24.1085 11.1427 -0.290904 -0.129661 0.0108668
0.00041158 40.0685 -24.1594 11.1692 -0.29274 -0.13002 0.0109128
0.00033787 40.1018 -24.1737 11.1728 -0.291777 -0.129913 0.0108647
0.00025158 40.1209 -24.1901 11.18 -0.291677 -0.130112 0.0108858
0.00014247 40.122 -24.1911 11.1803 -0.291666 -0.130116 0.0108861
0.00012966 40.1229 -24.1918 11.1806 -0.291653 -0.130119 0.0108865
1.078e-05 40.1229 -24.1918 11.1806 -0.291653 -0.130119 0.0108865
9.02e-06 40.1229 -24.1918 11.1806 -0.291653 -0.130119 0.0108865
6.088e-05 40.1372 -24.2021 11.1857 -0.291906 -0.130208 0.0108969
3.879e-05 40.1432 -24.2067 11.1879 -0.292008 -0.130236 0.0108999
2.51e-05 40.146 -24.2091 11.1889 -0.291993 -0.130265 0.010903
5.71e-06 40.1472 -24.2099 11.1894 -0.292027 -0.13027 0.0109036
