1 1.361e-05 7.736e-10 7.36026e-10 2.19653e-10 2.56113e-10 -1.76089e-11 5.2039e-13 7.736e-10 7.36026e-10 2.19653e-10 2.56113e-10 -1.76089e-11 5.2039e-13
1 1.361e-05 7.736e-10 7.36026e-10 2.19653e-10 2.56113e-10 -1.76089e-11 5.2039e-13 7.736e-10 7.36026e-10 2.19653e-10 2.56113e-10 -1.76089e-11 5.2039e-13
2 2.342e-05 3.249e-08 2.81086e-08 2.21419e-08 7.54912e-09 -3.35257e-10 7.56921e-12 3.249e-08 2.81086e-08 2.21419e-08 7.54912e-09 -3.35257e-10 7.56921e-12
2 2.342e-05 3.249e-08 2.81086e-08 2.21419e-08 7.54912e-09 -3.35257e-10 7.56921e-12 3.249e-08 2.81086e-08 2.21419e-08 7.54912e-09 -3.35257e-10 7.56921e-12
3 5.985e-05 2.6638e-07 2.15547e-07 2.45185e-07 4.74608e-08 -1.20859e-09 1.36149e-11 2.70303e-07 2.18756e-07 2.48695e-07 4.81532e-08 -1.22491e-09 1.37782e-11
3 5.985e-05 2.6638e-07 2.15547e-07 2.45185e-07 4.74608e-08 -1.20859e-09 1.36149e-11 2.70303e-07 2.18756e-07 2.48695e-07 4.81532e-08 -1.22491e-09 1.37782e-11
4 0.00011836 1.146e-06 1.01258e-06 9.42124e-07 2.30745e-07 -8.08011e-09 1.29328e-10 1.19105e-06 1.05297e-06 9.78297e-07 2.39898e-07 -8.39902e-09 1.3431e-10
4 0.00011836 1.146e-06 1.01258e-06 9.42124e-07 2.30745e-07 -8.08011e-09 1.29328e-10 1.19105e-06 1.05297e-06 9.78297e-07 2.39898e-07 -8.39902e-09 1.3431e-10
5 0.00019561 3.4895e-06 3.23049e-06 2.73193e-06 7.39221e-07 -2.92007e-08 5.00551e-10 3.65999e-06 3.38919e-06 2.86492e-06 7.74999e-07 -3.05693e-08 5.23066e-10
5 0.00019561 3.4895e-06 3.23049e-06 2.73193e-06 7.39221e-07 -2.92007e-08 5.00551e-10 3.65999e-06 3.38919e-06 2.86492e-06 7.74999e-07 -3.05693e-08 5.23066e-10
6 0.00029101 8.5974e-06 8.35669e-06 6.29439e-06 1.99909e-06 -9.96442e-08 2.27319e-09 9.05505e-06 8.80338e-06 6.62899e-06 2.10414e-06 -1.04576e-07 2.3694e-09
6 0.00029101 8.5974e-06 8.35669e-06 6.29439e-06 1.99909e-06 -9.96442e-08 2.27319e-09 9.05505e-06 8.80338e-06 6.62899e-06 2.10414e-06 -1.04576e-07 2.3694e-09
7 0.00040485 1.8302e-05 1.85758e-05 1.28022e-05 4.46569e-06 -2.41993e-07 5.69595e-09 1.93196e-05 1.95875e-05 1.35588e-05 4.68859e-06 -2.51477e-07 5.86065e-09
7 0.00040485 1.8302e-05 1.85758e-05 1.28022e-05 4.46569e-06 -2.41993e-07 5.69595e-09 1.93196e-05 1.95875e-05 1.35588e-05 4.68859e-06 -2.51477e-07 5.86065e-09
8 0.00053728 3.5042e-05 3.70248e-05 2.33391e-05 9.09024e-06 -5.58144e-07 1.48461e-08 3.70401e-05 3.91179e-05 2.47087e-05 9.58451e-06 -5.8535e-07 1.54623e-08
8 0.00053728 3.5042e-05 3.70248e-05 2.33391e-05 9.09024e-06 -5.58144e-07 1.48461e-08 3.70401e-05 3.91179e-05 2.47087e-05 9.58451e-06 -5.8535e-07 1.54623e-08
9 0.00068837 6.1892e-05 6.71369e-05 4.08879e-05 1.6093e-05 -9.81048e-07 2.46096e-08 6.54798e-05 7.10353e-05 4.32497e-05 1.70278e-05 -1.03787e-06 2.60192e-08
9 0.00068837 6.1892e-05 6.71369e-05 4.08879e-05 1.6093e-05 -9.81048e-07 2.46096e-08 6.54798e-05 7.10353e-05 4.32497e-05 1.70278e-05 -1.03787e-06 2.60192e-08
10 0.00085818 0.00010259 0.000112763 6.73845e-05 2.77447e-05 -1.91258e-06 5.71372e-08 0.000108604 0.00011937 7.13448e-05 2.93602e-05 -2.01961e-06 5.9934e-08
10 0.00085818 0.00010259 0.000112763 6.73845e-05 2.77447e-05 -1.91258e-06 5.71372e-08 0.000108604 0.00011937 7.13448e-05 2.93602e-05 -2.01961e-06 5.9934e-08
11 0.001064 0.00016152 0.000186496 0.000101285 4.49627e-05 -3.11563e-06 8.92538e-08 0.000171795 0.000198068 0.000108323 4.74781e-05 -3.25383e-06 9.22169e-08
11 0.001064 0.00016152 0.000186496 0.000101285 4.49627e-05 -3.11563e-06 8.92538e-08 0.000171795 0.000198068 0.000108323 4.74781e-05 -3.25383e-06 9.22169e-08
12 0.0012945 0.00024398 0.000283205 0.000163138 6.21674e-05 -3.73634e-06 8.77113e-08 0.000261001 0.000302717 0.000175022 6.62471e-05 -3.95814e-06 9.23418e-08
12 0.0012945 0.00024398 0.000283205 0.000163138 6.21674e-05 -3.73634e-06 8.77113e-08 0.000261001 0.000302717 0.000175022 6.62471e-05 -3.95814e-06 9.23418e-08
13 0.0015499 0.00035567 0.000431348 0.000218746 0.000102446 -7.5952e-06 2.25943e-07 0.000382296 0.000463045 0.00023641 0.000109359 -8.02776e-06 2.36421e-07
13 0.0015499 0.00035567 0.000431348 0.000218746 0.000102446 -7.5952e-06 2.25943e-07 0.000382296 0.000463045 0.00023641 0.000109359 -8.02776e-06 2.36421e-07
14 0.0018285 0.00050364 0.000632415 0.000284571 0.000166404 -1.63798e-05 7.3673e-07 0.000543498 0.00068254 0.0003067 0.000179886 -1.77402e-05 7.98364e-07
14 0.0018285 0.00050364 0.000632415 0.000284571 0.000166404 -1.63798e-05 7.3673e-07 0.000543498 0.00068254 0.0003067 0.000179886 -1.77402e-05 7.98364e-07
15 0.0021304 0.00069527 0.00088359 0.000414795 0.000210391 -1.70892e-05 5.46024e-07 0.0007529 0.000955193 0.000452819 0.000225644 -1.81021e-05 5.71777e-07
15 0.0021304 0.00069527 0.00088359 0.000414795 0.000210391 -1.70892e-05 5.46024e-07 0.0007529 0.000955193 0.000452819 0.000225644 -1.81021e-05 5.71777e-07
16 0.0024559 0.00093904 0.00119331 0.000611734 0.000252983 -1.74243e-05 4.55779e-07 0.00102 0.0012946 0.000667904 0.000273011 -1.8645e-05 4.83264e-07
16 0.0024559 0.00093904 0.00119331 0.000611734 0.000252983 -1.74243e-05 4.55779e-07 0.00102 0.0012946 0.000667904 0.000273011 -1.8645e-05 4.83264e-07
17 0.0028049 0.0012431 0.00159875 0.00083642 0.000320122 -2.06689e-05 4.92437e-07 0.00135399 0.00174047 0.000912914 0.000347711 -2.23461e-05 5.29411e-07
17 0.0028049 0.0012431 0.00159875 0.00083642 0.000320122 -2.06689e-05 4.92437e-07 0.00135399 0.00174047 0.000912914 0.000347711 -2.23461e-05 5.29411e-07
18 0.0031776 0.0016173 0.00214103 0.00105149 0.000438698 -3.09456e-05 8.11323e-07 0.00176596 0.00233442 0.00115495 0.00047547 -3.32075e-05 8.61093e-07
18 0.0031776 0.0016173 0.00214103 0.00105149 0.000438698 -3.09456e-05 8.11323e-07 0.00176596 0.00233442 0.00115495 0.00047547 -3.32075e-05 8.61093e-07
19 0.0035833 0.0020736 0.00282449 0.00127902 0.000608744 -4.86559e-05 1.45188e-06 0.00227096 0.00308856 0.00141074 0.000661015 -5.2276e-05 1.54365e-06
19 0.0035833 0.0020736 0.00282449 0.00127902 0.000608744 -4.86559e-05 1.45188e-06 0.00227096 0.00308856 0.00141074 0.000661015 -5.2276e-05 1.54365e-06
20 0.004015 0.0026213 0.0035943 0.00171172 0.000713798 -5.1681e-05 1.35795e-06 0.00287996 0.00394255 0.00189342 0.00077769 -5.57461e-05 1.44915e-06
20 0.004015 0.0026213 0.0035943 0.00171172 0.000713798 -5.1681e-05 1.35795e-06 0.00287996 0.00394255 0.00189342 0.00077769 -5.57461e-05 1.44915e-06
21 0.0044658 0.0032741 0.00460373 0.00205549 0.000950901 -7.68828e-05 2.2822e-06 0.00360497 0.00506011 0.00228232 0.00103624 -8.27475e-05 2.42558e-06
21 0.0044658 0.0032741 0.00460373 0.00205549 0.000950901 -7.68828e-05 2.2822e-06 0.00360497 0.00506011 0.00228232 0.00103624 -8.27475e-05 2.42558e-06
22 0.0049406 0.0040455 0.00585491 0.0023601 0.00129256 -0.000118339 3.90945e-06 0.004463 0.00644712 0.00263201 0.00140918 -0.000127414 4.16629e-06
22 0.0049406 0.0040455 0.00585491 0.0023601 0.00129256 -0.000118339 3.90945e-06 0.004463 0.00644712 0.00263201 0.00140918 -0.000127414 4.16629e-06
23 0.0054396 0.0049477 0.00716123 0.00317076 0.00140521 -0.00011311 3.29329e-06 0.005468 0.0079076 0.00351852 0.00154597 -0.000123729 3.57891e-06
23 0.0054396 0.0049477 0.00716123 0.00317076 0.00140521 -0.00011311 3.29329e-06 0.005468 0.0079076 0.00351852 0.00154597 -0.000123729 3.57891e-06
24 0.0059576 0.0059961 0.00876384 0.00397743 0.00162778 -0.000124925 3.39746e-06 0.00663304 0.00968641 0.00441348 0.00179371 -0.000136786 3.69153e-06
24 0.0059576 0.0059961 0.00876384 0.00397743 0.00162778 -0.000124925 3.39746e-06 0.00663304 0.00968641 0.00441348 0.00179371 -0.000136786 3.69153e-06
25 0.0065109 0.0072022 0.0106349 0.00490058 0.00189236 -0.000141148 3.66393e-06 0.00798497 0.0117736 0.00546473 0.00208351 -0.000154151 3.96519e-06
25 0.0065109 0.0072022 0.0106349 0.00490058 0.00189236 -0.000141148 3.66393e-06 0.00798497 0.0117736 0.00546473 0.00208351 -0.000154151 3.96519e-06
26 0.0070834 0.008587 0.0129422 0.00568147 0.00234457 -0.000183228 4.98117e-06 0.00953401 0.0143595 0.00632687 0.00259681 -0.000202386 5.48455e-06
26 0.0070834 0.008587 0.0129422 0.00568147 0.00234457 -0.000183228 4.98117e-06 0.00953401 0.0143595 0.00632687 0.00259681 -0.000202386 5.48455e-06
27 0.0076807 0.010164 0.0156416 0.00651784 0.00291513 -0.000246249 7.30779e-06 0.0113003 0.0173762 0.00727571 0.00322997 -0.000271957 8.04441e-06
27 0.0076807 0.010164 0.0156416 0.00651784 0.00291513 -0.000246249 7.30779e-06 0.0113003 0.0173762 0.00727571 0.00322997 -0.000271957 8.04441e-06
28 0.0083028 0.011956 0.0184421 0.00814972 0.0031543 -0.000243581 6.41159e-06 0.0133099 0.0204922 0.00914524 0.00348044 -0.000266602 6.95644e-06
28 0.0083028 0.011956 0.0184421 0.00814972 0.0031543 -0.000243581 6.41159e-06 0.0133099 0.0204922 0.00914524 0.00348044 -0.000266602 6.95644e-06
29 0.0089432 0.013968 0.0220107 0.00923354 0.00386768 -0.000321782 9.22235e-06 0.01556 0.0244679 0.0103858 0.00426252 -0.000351047 9.95335e-06
29 0.0089432 0.013968 0.0220107 0.00923354 0.00386768 -0.000321782 9.22235e-06 0.01556 0.0244679 0.0103858 0.00426252 -0.000351047 9.95335e-06
30 0.0096224 0.016237 0.0259784 0.0105417 0.00466378 -0.000416449 1.29692e-05 0.01812 0.0289525 0.0118459 0.00516224 -0.000455869 1.4025e-05
30 0.0096224 0.016237 0.0259784 0.0105417 0.00466378 -0.000416449 1.29692e-05 0.01812 0.0289525 0.0118459 0.00516224 -0.000455869 1.4025e-05
31 0.010331 0.018761 0.0300104 0.0131337 0.0048335 -0.000388062 1.04551e-05 0.02097 0.0335167 0.014722 0.00539083 -0.000431181 1.15705e-05
31 0.010331 0.018761 0.0300104 0.0131337 0.0048335 -0.000388062 1.04551e-05 0.02097 0.0335167 0.014722 0.00539083 -0.000431181 1.15705e-05
32 0.011067 0.021582 0.0351333 0.0148309 0.00572142 -0.000475017 1.32748e-05 0.0241602 0.0393099 0.0166183 0.00640738 -0.000530707 1.47886e-05
32 0.011067 0.021582 0.0351333 0.0148309 0.00572142 -0.000475017 1.32748e-05 0.0241602 0.0393099 0.0166183 0.00640738 -0.000530707 1.47886e-05
33 0.011829 0.024698 0.0409715 0.016497 0.00686866 -0.00061455 1.87386e-05 0.0276902 0.0459175 0.0185006 0.00771213 -0.000688913 2.09666e-05
33 0.011829 0.024698 0.0409715 0.016497 0.00686866 -0.00061455 1.87386e-05 0.0276902 0.0459175 0.0185006 0.00771213 -0.000688913 2.09666e-05
34 0.012619 0.028152 0.0473141 0.0186638 0.00792484 -0.000726478 2.26466e-05 0.03161 0.0530733 0.0210461 0.00886484 -0.000806973 2.49535e-05
34 0.012619 0.028152 0.0473141 0.0186638 0.00792484 -0.000726478 2.26466e-05 0.03161 0.0530733 0.0210461 0.00886484 -0.000806973 2.49535e-05
35 0.013435 0.031953 0.053793 0.0225663 0.00821156 -0.000698123 1.95928e-05 0.0359305 0.0604043 0.0255108 0.00918709 -0.000775477 2.16052e-05
35 0.013435 0.031953 0.053793 0.0225663 0.00821156 -0.000698123 1.95928e-05 0.0359305 0.0604043 0.0255108 0.00918709 -0.000775477 2.16052e-05
36 0.01428 0.036142 0.0616749 0.0252228 0.00951377 -0.000850865 2.53396e-05 0.0407003 0.0693694 0.0285189 0.0106766 -0.000948996 2.80876e-05
36 0.01428 0.036142 0.0616749 0.0252228 0.00951377 -0.000850865 2.53396e-05 0.0407003 0.0693694 0.0285189 0.0106766 -0.000948996 2.80876e-05
37 0.015159 0.040712 0.070639 0.0277044 0.0110422 -0.00100933 3.06841e-05 0.0459197 0.0795515 0.0314562 0.0123898 -0.00112594 3.4024e-05
37 0.015159 0.040712 0.070639 0.0277044 0.0110422 -0.00100933 3.06841e-05 0.0459197 0.0795515 0.0314562 0.0123898 -0.00112594 3.4024e-05
38 0.016067 0.045716 0.0802116 0.0311011 0.0125601 -0.00120461 3.88221e-05 0.0516496 0.0905676 0.0351734 0.0142218 -0.0013613 4.37788e-05
38 0.016067 0.045716 0.0802116 0.0311011 0.0125601 -0.00120461 3.88221e-05 0.0516496 0.0905676 0.0351734 0.0142218 -0.0013613 4.37788e-05
39 0.017 0.051162 0.09099 0.0342602 0.0144959 -0.00146655 5.03087e-05 0.0578897 0.102891 0.0388136 0.0164298 -0.00165626 5.65809e-05
39 0.017 0.051162 0.09099 0.0342602 0.0144959 -0.00146655 5.03087e-05 0.0578897 0.102891 0.0388136 0.0164298 -0.00165626 5.65809e-05
40 0.017962 0.057079 0.101656 0.04039 0.0147362 -0.00136448 4.12048e-05 0.0646802 0.115035 0.0460083 0.0166336 -0.00152793 4.57682e-05
40 0.017962 0.057079 0.101656 0.04039 0.0147362 -0.00136448 4.12048e-05 0.0646802 0.115035 0.0460083 0.0166336 -0.00152793 4.57682e-05
41 0.018948 0.063493 0.114673 0.0441894 0.016843 -0.00162823 5.16566e-05 0.0720398 0.130049 0.0501517 0.01919 -0.00185007 5.855e-05
41 0.018948 0.063493 0.114673 0.0441894 0.016843 -0.00162823 5.16566e-05 0.0720398 0.130049 0.0501517 0.01919 -0.00185007 5.855e-05
42 0.019965 0.070444 0.128677 0.0489496 0.0187369 -0.00183583 5.91198e-05 0.0800402 0.1461 0.0557123 0.0213294 -0.00207629 6.63408e-05
42 0.019965 0.070444 0.128677 0.0489496 0.0187369 -0.00183583 5.91198e-05 0.0800402 0.1461 0.0557123 0.0213294 -0.00207629 6.63408e-05
43 0.021012 0.077937 0.144062 0.0532436 0.0212877 -0.00218224 7.38422e-05 0.0886796 0.16368 0.0609916 0.0241146 -0.00245087 8.22063e-05
43 0.021012 0.077937 0.144062 0.0532436 0.0212877 -0.00218224 7.38422e-05 0.0886796 0.16368 0.0609916 0.0241146 -0.00245087 8.22063e-05
44 0.022087 0.086017 0.160815 0.0584582 0.023825 -0.00251579 8.81107e-05 0.0980104 0.183076 0.0667997 0.0271762 -0.00285131 9.91676e-05
