10 10 0.0716143
0.0096224 0.016237 0.0259784 0.0105417 0.00466378 -0.000416449 1.29692e-05
0.0011844 0.0177964 0.0284367 0.0116467 0.00505495 -0.000448621 1.38238e-05
0.0010505 0.0178231 0.0284792 0.0116558 0.00507223 -0.000449532 1.38472e-05
0.001026 0.0178642 0.0285476 0.0116705 0.00509338 -0.000450179 1.38652e-05
0.00013743 0.0180965 0.0289147 0.0118332 0.005153 -0.00045531 1.40091e-05
9.374e-05 0.0181004 0.0289209 0.0118344 0.00515567 -0.000455472 1.40139e-05
9.059e-05 0.0181064 0.0289309 0.0118365 0.00515875 -0.000455572 1.40167e-05
1.685e-05 0.0181064 0.0289309 0.0118365 0.00515875 -0.000455572 1.40168e-05
1.646e-05 0.0181064 0.0289309 0.0118365 0.00515876 -0.000455572 1.40168e-05
8.61e-06 0.01812 0.0289525 0.0118459 0.00516224 -0.000455869 1.4025e-05
