10 10 0.0065109
0.0065109 4.41835 -0.568654 0.0398821 -0.000441864 2.90266e-06 -7.41585e-09
0.00076647 4.94062 -0.62816 0.0436397 -0.00048772 3.20509e-06 -8.18535e-09
0.00066297 4.99595 -0.633511 0.0438428 -0.00048826 3.21399e-06 -8.21534e-09
0.00065222 5.04523 -0.639199 0.0440904 -0.000487725 3.22307e-06 -8.25883e-09
9.258e-05 5.10781 -0.646906 0.0446179 -0.00049444 3.26939e-06 -8.38139e-09
6.209e-05 5.11237 -0.647417 0.0446403 -0.000494463 3.27027e-06 -8.38497e-09
6.078e-05 5.116 -0.647906 0.0446649 -0.000494257 3.2703e-06 -8.38774e-09
1.185e-05 5.11601 -0.647906 0.0446649 -0.000494256 3.27032e-06 -8.3878e-09
1.172e-05 5.11602 -0.647907 0.0446649 -0.000494255 3.27034e-06 -8.38787e-09
7.25e-06 5.12137 -0.648523 0.0447037 -0.000494758 3.27388e-06 -8.39747e-09
